  Mid_Edge_x   Mid_Edge_y   Num u      Num_u - Exact_u    Num v      Num_v - Exact_v
      0.2226       0.9655       0.5547      -0.0003 
      0.2152       1.0342       0.4992      -0.0002 
      0.2079       1.1027       0.4414      -0.0001 
      0.2011       1.1709       0.3815       0.0000 
      0.1949       1.2386       0.3201       0.0001 
      0.1897       1.3054       0.2577       0.0001 
      0.1856       1.3714       0.1949       0.0002 
      0.1827       1.4363       0.1320       0.0002 
      0.1812       1.5000       0.0697       0.0001 
      0.1812       1.5625       0.0082       0.0001 
      0.1826       1.6239      -0.0520       0.0001 
      0.1854       1.6840      -0.1109       0.0002 
      0.1895       1.7431      -0.1681       0.0003 
      0.1947       1.8013      -0.2236       0.0006 
      0.2009       1.8587      -0.2774       0.0008 
      0.2077       1.9155      -0.3298       0.0009 
      0.2149       1.9720      -0.3811       0.0004 
      0.2857       0.0276       0.9569      -0.0023 
      0.2945       0.0828       0.9516      -0.0021 
      0.3028       0.1383       0.9435      -0.0019 
      0.3103       0.1946       0.9326      -0.0017 
      0.3167       0.2517       0.9188      -0.0015 
      0.3217       0.3100       0.9021      -0.0014 
      0.3252       0.3697       0.8824      -0.0012 
      0.3270       0.4307       0.8595      -0.0011 
      0.3270       0.4931       0.8332      -0.0010 
      0.3252       0.5571       0.8034      -0.0009 
      0.3218       0.6224       0.7699      -0.0008 
      0.3168       0.6891       0.7327      -0.0008 
      0.3105       0.7569       0.6915      -0.0007 
      0.3030       0.8256       0.6466      -0.0006 
      0.2947       0.8950       0.5980      -0.0005 
      0.2859       0.9649       0.5460      -0.0004 
      0.2769       1.0349       0.4909      -0.0003 
      0.2680       1.1047       0.4331      -0.0002 
      0.2597       1.1742       0.3732      -0.0001 
      0.2522       1.2429       0.3118      -0.0000 
      0.2458       1.3108       0.2494       0.0000 
      0.2408       1.3774       0.1867       0.0001 
      0.2373       1.4428       0.1241       0.0001 
      0.2355       1.5068       0.0622       0.0001 
      0.2355       1.5694       0.0014       0.0000 
      0.2373       1.6304      -0.0579       0.0000 
      0.2407       1.6901      -0.1155       0.0000 
      0.2457       1.7484      -0.1713       0.0001 
      0.2520       1.8056      -0.2252       0.0001 
      0.2595       1.8619      -0.2774       0.0000 
      0.2678       1.9175      -0.3279      -0.0003 
      0.2767       1.9726      -0.3771      -0.0009 
      0.3488       0.0271       0.9374      -0.0021 
      0.3589       0.0812       0.9313      -0.0019 
      0.3684       0.1357       0.9225      -0.0018 
      0.3769       0.1911       0.9112      -0.0016 
      0.3842       0.2475       0.8974      -0.0015 
      0.3899       0.3053       0.8809      -0.0013 
      0.3939       0.3645       0.8616      -0.0012 
      0.3959       0.4253       0.8394      -0.0011 
      0.3959       0.4878       0.8141      -0.0010 
      0.3939       0.5519       0.7854      -0.0009 
      0.3900       0.6177       0.7532      -0.0008 
      0.3843       0.6849       0.7172      -0.0008 
      0.3771       0.7535       0.6774      -0.0007 
      0.3685       0.8231       0.6336      -0.0007 
      0.3590       0.8935       0.5861      -0.0006 
      0.3490       0.9644       0.5351      -0.0005 
      0.3387       1.0354       0.4808      -0.0004 
      0.3286       1.1063       0.4237      -0.0003 
      0.3191       1.1768       0.3643      -0.0002 
      0.3106       1.2464       0.3034      -0.0001 
      0.3033       1.3150       0.2414      -0.0001 
      0.2976       1.3822       0.1792      -0.0000 
      0.2936       1.4480       0.1172      -0.0000 
      0.2916       1.5122       0.0560      -0.0001 
      0.2916       1.5747      -0.0039      -0.0001 
      0.2936       1.6356      -0.0621      -0.0001 
      0.2975       1.6948      -0.1185      -0.0002 
      0.3032       1.7526      -0.1728      -0.0003 
      0.3104       1.8090      -0.2251      -0.0004 
      0.3190       1.8644      -0.2755      -0.0006 
      0.3285       1.9190      -0.3240      -0.0011 
      0.3385       1.9731      -0.3710      -0.0017 
      0.4118       0.0267       0.9141      -0.0020 
      0.4227       0.0800       0.9072      -0.0019 
      0.4330       0.1340       0.8978      -0.0018 
      0.4423       0.1887       0.8861      -0.0016 
      0.4502       0.2447       0.8721      -0.0015 
      0.4564       0.3020       0.8557      -0.0013 
      0.4607       0.3609       0.8369      -0.0012 
      0.4628       0.4216       0.8154      -0.0010 
      0.4628       0.4841       0.7910      -0.0010 
      0.4607       0.5484       0.7635      -0.0009 
      0.4564       0.6144       0.7326      -0.0008 
      0.4502       0.6821       0.6981      -0.0008 
      0.4424       0.7511       0.6598      -0.0007 
      0.4331       0.8214       0.6176      -0.0007 
      0.4228       0.8924       0.5716      -0.0006 
      0.4119       0.9640       0.5220      -0.0006 
      0.4007       1.0358       0.4689      -0.0005 
      0.3898       1.1075       0.4130      -0.0004 
      0.3795       1.1785       0.3547      -0.0003 
      0.3702       1.2488       0.2948      -0.0003 
      0.3623       1.3178       0.2338      -0.0002 
      0.3561       1.3855       0.1725      -0.0002 
      0.3518       1.4516       0.1115      -0.0002 
      0.3497       1.5159       0.0513      -0.0002 
      0.3497       1.5784      -0.0074      -0.0003 
      0.3518       1.6391      -0.0644      -0.0003 
      0.3561       1.6981      -0.1194      -0.0004 
      0.3623       1.7554      -0.1723      -0.0006 
      0.3701       1.8114      -0.2229      -0.0008 
      0.3794       1.8661      -0.2715      -0.0011 
      0.3897       1.9201      -0.3181      -0.0016 
      0.4006       1.9735      -0.3630      -0.0021 
      0.4745       0.0264       0.8872      -0.0020 
      0.4859       0.0795       0.8795      -0.0019 
      0.4966       0.1330       0.8696      -0.0018 
      0.5063       0.1875       0.8576      -0.0016 
      0.5145       0.2432       0.8435      -0.0015 
      0.5209       0.3003       0.8272      -0.0013 
      0.5253       0.3591       0.8088      -0.0012 
      0.5276       0.4197       0.7880      -0.0010 
      0.5276       0.4822       0.7646      -0.0009 
      0.5253       0.5466       0.7383      -0.0008 
      0.5209       0.6128       0.7088      -0.0007 
      0.5145       0.6806       0.6759      -0.0007 
      0.5063       0.7500       0.6392      -0.0007 
      0.4966       0.8205       0.5988      -0.0007 
      0.4859       0.8919       0.5546      -0.0006 
      0.4746       0.9639       0.5067      -0.0006 
      0.4630       1.0361       0.4554      -0.0005 
      0.4516       1.1080       0.4012      -0.0005 
      0.4409       1.1795       0.3445      -0.0004 
      0.4312       1.2500       0.2861      -0.0004 
      0.4230       1.3193       0.2265      -0.0004 
      0.4166       1.3872       0.1666      -0.0003 
      0.4122       1.4534       0.1070      -0.0003 
      0.4099       1.5178       0.0482      -0.0004 
      0.4099       1.5803      -0.0092      -0.0005 
      0.4122       1.6409      -0.0648      -0.0006 
      0.4166       1.6997      -0.1183      -0.0007 
      0.4230       1.7569      -0.1696      -0.0009 
      0.4312       1.8125      -0.2186      -0.0012 
      0.4409       1.8670      -0.2655      -0.0015 
      0.4516       1.9206      -0.3103      -0.0019 
      0.4629       1.9736      -0.3532      -0.0024 
      0.5371       0.0264       0.8568      -0.0022 
      0.5484       0.0794       0.8486      -0.0020 
      0.5591       0.1330       0.8383      -0.0019 
      0.5688       0.1875       0.8261      -0.0017 
      0.5770       0.2431       0.8119      -0.0015 
      0.5834       0.3003       0.7959      -0.0013 
      0.5878       0.3591       0.7779      -0.0011 
      0.5901       0.4197       0.7578      -0.0010 
      0.5901       0.4822       0.7353      -0.0008 
      0.5878       0.5466       0.7102      -0.0007 
      0.5834       0.6128       0.6821      -0.0007 
      0.5770       0.6807       0.6507      -0.0006 
      0.5688       0.7500       0.6159      -0.0006 
      0.5591       0.8205       0.5774      -0.0006 
      0.5484       0.8920       0.5352      -0.0006 
      0.5370       0.9639       0.4894      -0.0006 
      0.5254       1.0361       0.4403      -0.0006 
      0.5141       1.1081       0.3881      -0.0006 
      0.5034       1.1795       0.3335      -0.0005 
      0.4937       1.2500       0.2771      -0.0005 
      0.4855       1.3194       0.2195      -0.0005 
      0.4791       1.3872       0.1615      -0.0005 
      0.4747       1.4534       0.1036      -0.0005 
      0.4724       1.5178       0.0466      -0.0006 
      0.4724       1.5803      -0.0091      -0.0007 
      0.4747       1.6409      -0.0631      -0.0008 
      0.4791       1.6997      -0.1150      -0.0009 
      0.4855       1.7568      -0.1647      -0.0011 
      0.4937       1.8125      -0.2122      -0.0014 
      0.5034       1.8670      -0.2574      -0.0017 
      0.5141       1.9205      -0.3005      -0.0021 
      0.5255       1.9736      -0.3417      -0.0026 
      0.5994       0.0265       0.8231      -0.0023 
      0.6103       0.0799       0.8147      -0.0022 
      0.6206       0.1339       0.8043      -0.0020 
      0.6299       0.1886       0.7920      -0.0018 
      0.6377       0.2446       0.7780      -0.0016 
      0.6439       0.3019       0.7622      -0.0013 
      0.6482       0.3609       0.7447      -0.0011 
      0.6503       0.4216       0.7253      -0.0009 
      0.6503       0.4841       0.7037      -0.0008 
      0.6482       0.5484       0.6797      -0.0006 
      0.6439       0.6145       0.6529      -0.0006 
      0.6377       0.6822       0.6232      -0.0005 
      0.6298       0.7512       0.5901      -0.0005 
      0.6205       0.8215       0.5537      -0.0005 
      0.6102       0.8925       0.5137      -0.0005 
      0.5993       0.9642       0.4702      -0.0006 
      0.5881       1.0360       0.4235      -0.0006 
      0.5772       1.1076       0.3738      -0.0006 
      0.5669       1.1786       0.3218      -0.0006 
      0.5576       1.2489       0.2678      -0.0006 
      0.5498       1.3179       0.2127      -0.0006 
      0.5436       1.3856       0.1570      -0.0007 
      0.5393       1.4516       0.1013      -0.0007 
      0.5372       1.5159       0.0464      -0.0008 
      0.5372       1.5784      -0.0074      -0.0008 
      0.5393       1.6391      -0.0595      -0.0010 
      0.5436       1.6980      -0.1097      -0.0011 
      0.5498       1.7553      -0.1578      -0.0013 
      0.5577       1.8113      -0.2037      -0.0016 
      0.5670       1.8660      -0.2474      -0.0019 
      0.5773       1.9200      -0.2890      -0.0023 
      0.5882       1.9733      -0.3286      -0.0027 
      0.6615       0.0269       0.7863      -0.0025 
      0.6715       0.0810       0.7780      -0.0023 
      0.6810       0.1356       0.7677      -0.0021 
      0.6896       0.1910       0.7557      -0.0019 
      0.6968       0.2474       0.7419      -0.0016 
      0.7025       0.3052       0.7266      -0.0013 
      0.7064       0.3644       0.7096      -0.0011 
      0.7084       0.4253       0.6909      -0.0009 
      0.7084       0.4878       0.6702      -0.0007 
      0.7064       0.5520       0.6472      -0.0005 
      0.7024       0.6178       0.6218      -0.0004 
      0.6967       0.6850       0.5935      -0.0004 
      0.6894       0.7536       0.5623      -0.0004 
      0.6809       0.8232       0.5278      -0.0004 
      0.6714       0.8937       0.4901      -0.0005 
      0.6613       0.9646       0.4491      -0.0005 
      0.6510       1.0356       0.4051      -0.0006 
      0.6410       1.1065       0.3583      -0.0006 
      0.6315       1.1769       0.3091      -0.0007 
      0.6229       1.2465       0.2580      -0.0007 
      0.6157       1.3151       0.2057      -0.0008 
      0.6100       1.3823       0.1528      -0.0008 
      0.6061       1.4481       0.0998      -0.0009 
      0.6041       1.5122       0.0473      -0.0009 
      0.6041       1.5747      -0.0042      -0.0010 
      0.6061       1.6355      -0.0543      -0.0011 
      0.6101       1.6947      -0.1026      -0.0013 
      0.6158       1.7525      -0.1490      -0.0015 
      0.6231       1.8089      -0.1933      -0.0017 
      0.6316       1.8643      -0.2355      -0.0020 
      0.6411       1.9188      -0.2757      -0.0024 
      0.6512       1.9729      -0.3141      -0.0028 
      0.7233       0.0274       0.7466      -0.0027 
      0.7322       0.0825       0.7387      -0.0024 
      0.7405       0.1381       0.7289      -0.0022 
      0.7480       0.1944       0.7174      -0.0019 
      0.7543       0.2516       0.7042      -0.0016 
      0.7593       0.3099       0.6894      -0.0013 
      0.7627       0.3696       0.6731      -0.0010 
      0.7645       0.4306       0.6551      -0.0008 
      0.7645       0.4932       0.6352      -0.0006 
      0.7627       0.5572       0.6132      -0.0004 
      0.7592       0.6226       0.5890      -0.0003 
      0.7542       0.6892       0.5622      -0.0003 
      0.7478       0.7571       0.5327      -0.0003 
      0.7403       0.8258       0.5002      -0.0003 
      0.7320       0.8953       0.4648      -0.0004 
      0.7231       0.9651       0.4264      -0.0004 
      0.7141       1.0351       0.3852      -0.0005 
      0.7053       1.1050       0.3414      -0.0006 
      0.6970       1.1744       0.2953      -0.0007 
      0.6895       1.2431       0.2475      -0.0008 
      0.6832       1.3109       0.1984      -0.0009 
      0.6782       1.3776       0.1486      -0.0009 
      0.6748       1.4429       0.0986      -0.0010 
      0.6730       1.5069       0.0489      -0.0011 
      0.6730       1.5693      -0.0000      -0.0012 
      0.6748       1.6303      -0.0478      -0.0013 
      0.6783       1.6900      -0.0940      -0.0014 
      0.6833       1.7483      -0.1385      -0.0016 
      0.6897       1.8054      -0.1812      -0.0019 
      0.6972       1.8617      -0.2220      -0.0021 
      0.7055       1.9172      -0.2610      -0.0025 
      0.7143       1.9724      -0.2981      -0.0028 
      0.7851       0.0280       0.7042      -0.0029 
      0.7923       0.0845       0.6972      -0.0025 
      0.7991       0.1413       0.6882      -0.0022 
      0.8053       0.1987       0.6774      -0.0019 
      0.8105       0.2569       0.6650      -0.0016 
      0.8146       0.3160       0.6510      -0.0012 
      0.8174       0.3761       0.6354      -0.0009 
      0.8188       0.4375       0.6181      -0.0007 
      0.8188       0.5000       0.5990      -0.0005 
      0.8173       0.5637       0.5780      -0.0003 
      0.8144       0.6286       0.5549      -0.0002 
      0.8103       0.6946       0.5295      -0.0001 
      0.8051       0.7614       0.5015      -0.0001 
      0.7989       0.8291       0.4710      -0.0002 
      0.7921       0.8973       0.4378      -0.0003 
      0.7848       0.9658       0.4020      -0.0004 
      0.7774       1.0345       0.3637      -0.0005 
      0.7702       1.1030       0.3231      -0.0006 
      0.7634       1.1712       0.2804      -0.0007 
      0.7572       1.2388       0.2360      -0.0008 
      0.7520       1.3056       0.1905      -0.0009 
      0.7479       1.3715       0.1441      -0.0010 
      0.7451       1.4364       0.0974      -0.0011 
      0.7437       1.5000       0.0509      -0.0012 
      0.7437       1.5625       0.0048      -0.0013 
      0.7452       1.6238      -0.0403      -0.0014 
      0.7481       1.6839      -0.0843      -0.0015 
      0.7522       1.7429      -0.1268      -0.0017 
      0.7574       1.8011      -0.1678      -0.0019 
      0.7636       1.8584      -0.2071      -0.0022 
      0.7704       1.9152      -0.2448      -0.0025 
      0.7777       1.9717      -0.2809      -0.0029 
      0.8466       0.0288       0.6593      -0.0029 
      0.8520       0.0868       0.6534      -0.0026 
      0.8571       0.1451       0.6456      -0.0022 
      0.8616       0.2038       0.6359      -0.0018 
      0.8655       0.2631       0.6245      -0.0015 
      0.8685       0.3231       0.6114      -0.0011 
      0.8706       0.3839       0.5967      -0.0008 
      0.8716       0.4455       0.5802      -0.0006 
      0.8716       0.5080       0.5620      -0.0003 
      0.8705       0.5715       0.5419      -0.0002 
      0.8684       0.6357       0.5198      -0.0001 
      0.8653       0.7008       0.4956      -0.0000 
      0.8614       0.7666       0.4692      -0.0000 
      0.8568       0.8329       0.4405      -0.0001 
      0.8517       0.8996       0.4095      -0.0002 
      0.8464       0.9666       0.3762      -0.0003 
      0.8409       1.0337       0.3408      -0.0004 
      0.8355       1.1007       0.3033      -0.0005 
      0.8304       1.1674       0.2641      -0.0007 
      0.8259       1.2337       0.2234      -0.0008 
      0.8220       1.2994       0.1816      -0.0009 
      0.8190       1.3644       0.1389      -0.0011 
      0.8169       1.4286       0.0958      -0.0012 
      0.8159       1.4920       0.0527      -0.0013 
      0.8159       1.5545       0.0098      -0.0014 
      0.8170       1.6160      -0.0324      -0.0015 
      0.8191       1.6768      -0.0738      -0.0016 
      0.8222       1.7367      -0.1142      -0.0018 
      0.8261       1.7959      -0.1533      -0.0020 
      0.8307       1.8546      -0.1911      -0.0023 
      0.8357       1.9129      -0.2275      -0.0026 
      0.8411       1.9709      -0.2626      -0.0029 
      0.9081       0.0297       0.6120      -0.0029 
      0.9114       0.0894       0.6077      -0.0025 
      0.9145       0.1493       0.6013      -0.0021 
      0.9173       0.2095       0.5929      -0.0017 
      0.9197       0.2700       0.5828      -0.0013 
      0.9215       0.3310       0.5708      -0.0010 
      0.9228       0.3924       0.5570      -0.0007 
      0.9234       0.4544       0.5415      -0.0004 
      0.9234       0.5170       0.5241      -0.0002 
      0.9227       0.5801       0.5049      -0.0000 
      0.9214       0.6437       0.4838       0.0001 
      0.9195       0.7078       0.4607       0.0001 
      0.9171       0.7723       0.4357       0.0001 
      0.9142       0.8371       0.4087       0.0000 
      0.9111       0.9023       0.3798      -0.0001 
      0.9078       0.9675       0.3490      -0.0002 
      0.9044       1.0328       0.3164      -0.0003 
      0.9011       1.0981       0.2821      -0.0005 
      0.8980       1.1632       0.2464      -0.0006 
      0.8952       1.2280       0.2094      -0.0008 
      0.8928       1.2925       0.1714      -0.0009 
      0.8910       1.3565       0.1326      -0.0011 
      0.8897       1.4201       0.0934      -0.0012 
      0.8891       1.4831       0.0539      -0.0013 
      0.8891       1.5455       0.0145      -0.0014 
      0.8898       1.6075      -0.0246      -0.0015 
      0.8911       1.6688      -0.0632      -0.0017 
      0.8930       1.7297      -0.1011      -0.0018 
      0.8954       1.7902      -0.1381      -0.0021 
      0.8983       1.8504      -0.1742      -0.0023 
      0.9014       1.9102      -0.2092      -0.0026 
      0.9047       1.9700      -0.2432      -0.0030 
      0.9695       0.0306       0.5626      -0.0028 
      0.9706       0.0922       0.5600      -0.0024 
      0.9716       0.1538       0.5553      -0.0019 
      0.9726       0.2155       0.5486      -0.0015 
      0.9734       0.2774       0.5399      -0.0012 
      0.9740       0.3394       0.5292      -0.0008 
      0.9744       0.4015       0.5165      -0.0005 
      0.9746       0.4639       0.5019      -0.0002 
      0.9745       0.5264       0.4855      -0.0000 
      0.9743       0.5892       0.4672       0.0001 
      0.9738       0.6521       0.4470       0.0002 
      0.9732       0.7151       0.4251       0.0002 
      0.9723       0.7783       0.4014       0.0002 
      0.9714       0.8416       0.3760       0.0001 
      0.9703       0.9050       0.3491       0.0000 
      0.9692       0.9685       0.3206      -0.0001 
      0.9680       1.0319       0.2907      -0.0002 
      0.9669       1.0953       0.2596      -0.0004 
      0.9659       1.1587       0.2272      -0.0005 
      0.9649       1.2220       0.1939      -0.0007 
      0.9641       1.2851       0.1598      -0.0009 
      0.9635       1.3481       0.1250      -0.0010 
      0.9631       1.4109       0.0897      -0.0011 
      0.9629       1.4736       0.0541      -0.0013 
      0.9630       1.5361       0.0184      -0.0014 
      0.9632       1.5983      -0.0173      -0.0015 
      0.9637       1.6604      -0.0528      -0.0017 
      0.9643       1.7224      -0.0879      -0.0019 
      0.9652       1.7842      -0.1227      -0.0021 
      0.9661       1.8459      -0.1568      -0.0024 
      0.9672       1.9075      -0.1902      -0.0027 
      0.9683       1.9690      -0.2228      -0.0030 
      1.0308       0.0315       0.5112      -0.0026 
      1.0297       0.0950       0.5106      -0.0021 
      1.0286       0.1584       0.5078      -0.0017 
      1.0277       0.2217       0.5029      -0.0013 
      1.0268       0.2849       0.4957      -0.0009 
      1.0262       0.3479       0.4864      -0.0006 
      1.0257       0.4108       0.4750      -0.0003 
      1.0255       0.4736       0.4616      -0.0001 
      1.0254       0.5361       0.4461       0.0001 
      1.0256       0.5985       0.4287       0.0003 
      1.0260       0.6606       0.4095       0.0003 
      1.0266       0.7226       0.3887       0.0003 
      1.0274       0.7845       0.3662       0.0003 
      1.0284       0.8462       0.3424       0.0003 
      1.0294       0.9078       0.3173       0.0002 
      1.0305       0.9694       0.2911       0.0000 
      1.0317       1.0310       0.2638      -0.0001 
      1.0328       1.0925       0.2356      -0.0003 
      1.0339       1.1541       0.2066      -0.0004 
      1.0348       1.2158       0.1769      -0.0006 
      1.0357       1.2776       0.1466      -0.0008 
      1.0363       1.3396       0.1158      -0.0009 
      1.0368       1.4017       0.0846      -0.0011 
      1.0370       1.4639       0.0530      -0.0012 
      1.0371       1.5264       0.0212      -0.0014 
      1.0369       1.5891      -0.0108      -0.0015 
      1.0365       1.6519      -0.0430      -0.0017 
      1.0359       1.7149      -0.0751      -0.0019 
      1.0351       1.7780      -0.1072      -0.0021 
      1.0341       1.8413      -0.1390      -0.0024 
      1.0331       1.9047      -0.1705      -0.0027 
      1.0320       1.9681      -0.2016      -0.0031 
      1.0922       0.0325       0.4580      -0.0022 
      1.0889       0.0977       0.4595      -0.0018 
      1.0858       0.1629       0.4587      -0.0014 
      1.0829       0.2277       0.4556      -0.0010 
      1.0805       0.2922       0.4503      -0.0007 
      1.0786       0.3563       0.4425      -0.0003 
      1.0773       0.4199       0.4325      -0.0001 
      1.0766       0.4830       0.4202       0.0001 
      1.0766       0.5456       0.4058       0.0003 
      1.0772       0.6076       0.3894       0.0004 
      1.0785       0.6690       0.3712       0.0005 
      1.0803       0.7300       0.3515       0.0005 
      1.0827       0.7905       0.3303       0.0004 
      1.0855       0.8507       0.3080       0.0004 
      1.0886       0.9106       0.2847       0.0003 
      1.0919       0.9703       0.2605       0.0001 
      1.0953       1.0300       0.2357       0.0000 
      1.0986       1.0898       0.2103      -0.0001 
      1.1017       1.1496       0.1845      -0.0003 
      1.1046       1.2098       0.1583      -0.0004 
      1.1070       1.2703       0.1318      -0.0006 
      1.1089       1.3312       0.1050      -0.0008 
      1.1102       1.3925       0.0778      -0.0010 
      1.1109       1.4545       0.0504      -0.0011 
      1.1109       1.5169       0.0226      -0.0013 
      1.1103       1.5799      -0.0056      -0.0015 
      1.1090       1.6435      -0.0341      -0.0017 
      1.1072       1.7075      -0.0629      -0.0019 
      1.1048       1.7720      -0.0919      -0.0021 
      1.1020       1.8368      -0.1212      -0.0024 
      1.0989       1.9019      -0.1505      -0.0027 
      1.0956       1.9672      -0.1797      -0.0031 
      1.1536       0.0334       0.4032      -0.0017 
      1.1483       0.1004       0.4067      -0.0013 
      1.1432       0.1671       0.4080      -0.0010 
      1.1386       0.2334       0.4069      -0.0006 
      1.1347       0.2992       0.4033      -0.0003 
      1.1316       0.3643       0.3972      -0.0001 
      1.1295       0.4285       0.3887       0.0002 
      1.1284       0.4920       0.3777       0.0003 
      1.1284       0.5545       0.3645       0.0005 
      1.1294       0.6161       0.3492       0.0006 
      1.1315       0.6769       0.3321       0.0006 
      1.1345       0.7369       0.3135       0.0006 
      1.1384       0.7962       0.2937       0.0006 
      1.1429       0.8549       0.2728       0.0005 
      1.1480       0.9132       0.2512       0.0004 
      1.1534       0.9712       0.2291       0.0003 
      1.1589       1.0291       0.2066       0.0002 
      1.1643       1.0871       0.1839       0.0000 
      1.1693       1.1454       0.1611      -0.0001 
      1.1739       1.2041       0.1383      -0.0003 
      1.1778       1.2633       0.1154      -0.0005 
      1.1809       1.3232       0.0925      -0.0006 
      1.1830       1.3840       0.0694      -0.0008 
      1.1841       1.4455       0.0461      -0.0010 
      1.1841       1.5080       0.0224      -0.0012 
      1.1831       1.5714      -0.0017      -0.0015 
      1.1810       1.6356      -0.0263      -0.0017 
      1.1780       1.7006      -0.0514      -0.0019 
      1.1741       1.7663      -0.0772      -0.0021 
      1.1696       1.8326      -0.1035      -0.0024 
      1.1645       1.8993      -0.1302      -0.0027 
      1.1591       1.9663      -0.1572      -0.0030 
      1.2152       0.0342       0.3468      -0.0012 
      1.2079       0.1027       0.3523      -0.0008 
      1.2011       0.1709       0.3556      -0.0005 
      1.1949       0.2386       0.3565      -0.0002 
      1.1897       0.3054       0.3548       0.0000 
      1.1856       0.3714       0.3504       0.0003 
      1.1827       0.4363       0.3434       0.0004 
      1.1812       0.5000       0.3339       0.0006 
      1.1812       0.5625       0.3220       0.0007 
      1.1826       0.6239       0.3079       0.0007 
      1.1854       0.6840       0.2921       0.0008 
      1.1895       0.7431       0.2747       0.0008 
      1.1947       0.8013       0.2562       0.0007 
      1.2009       0.8587       0.2369       0.0006 
      1.2077       0.9155       0.2170       0.0005 
      1.2149       0.9720       0.1968       0.0004 
      1.2223       1.0283       0.1766       0.0003 
      1.2296       1.0848       0.1565       0.0002 
      1.2364       1.1416       0.1366       0.0001 
      1.2426       1.1989       0.1170      -0.0001 
      1.2478       1.2571       0.0977      -0.0003 
      1.2519       1.3161       0.0785      -0.0005 
      1.2548       1.3762       0.0594      -0.0007 
      1.2563       1.4375       0.0402      -0.0009 
      1.2563       1.5000       0.0208      -0.0011 
      1.2549       1.5636       0.0008      -0.0014 
      1.2521       1.6285      -0.0197      -0.0016 
      1.2480       1.6944      -0.0410      -0.0019 
      1.2428       1.7612      -0.0631      -0.0021 
      1.2366       1.8288      -0.0860      -0.0023 
      1.2298       1.8970      -0.1098      -0.0026 
      1.2226       1.9655      -0.1342      -0.0030 
      1.2769       0.0349       0.2891      -0.0005 
      1.2680       0.1047       0.2964      -0.0002 
      1.2597       0.1742       0.3015       0.0001 
      1.2522       0.2429       0.3043       0.0003 
      1.2458       0.3108       0.3044       0.0004 
      1.2408       0.3774       0.3018       0.0006 
      1.2373       0.4428       0.2965       0.0007 
      1.2355       0.5068       0.2885       0.0008 
      1.2355       0.5694       0.2780       0.0009 
      1.2373       0.6304       0.2654       0.0009 
      1.2407       0.6901       0.2509       0.0009 
      1.2457       0.7484       0.2350       0.0009 
      1.2520       0.8056       0.2179       0.0009 
      1.2595       0.8619       0.2002       0.0008 
      1.2678       0.9175       0.1821       0.0007 
      1.2767       0.9726       0.1639       0.0006 
      1.2857       1.0276       0.1459       0.0005 
      1.2945       1.0828       0.1283       0.0004 
      1.3028       1.1383       0.1112       0.0003 
      1.3103       1.1946       0.0947       0.0001 
      1.3167       1.2517       0.0788      -0.0001 
      1.3217       1.3100       0.0633      -0.0003 
      1.3252       1.3697       0.0481      -0.0005 
      1.3270       1.4307       0.0329      -0.0008 
      1.3270       1.4931       0.0177      -0.0010 
      1.3252       1.5571       0.0020      -0.0013 
      1.3218       1.6224      -0.0143      -0.0016 
      1.3168       1.6891      -0.0315      -0.0018 
      1.3105       1.7569      -0.0497      -0.0020 
      1.3030       1.8256      -0.0690      -0.0023 
      1.2947       1.8950      -0.0894      -0.0025 
      1.2859       1.9649      -0.1107      -0.0028 
      1.3387       0.0354       0.2302       0.0003 
      1.3286       0.1063       0.2390       0.0005 
      1.3191       0.1768       0.2458       0.0007 
      1.3106       0.2464       0.2503       0.0008 
      1.3033       0.3150       0.2522       0.0009 
      1.2976       0.3822       0.2514       0.0010 
      1.2936       0.4480       0.2477       0.0011 
      1.2916       0.5122       0.2413       0.0011 
      1.2916       0.5747       0.2325       0.0012 
      1.2936       0.6356       0.2214       0.0012 
      1.2975       0.6948       0.2085       0.0012 
      1.3032       0.7526       0.1941       0.0011 
      1.3104       0.8090       0.1788       0.0011 
      1.3190       0.8644       0.1627       0.0010 
      1.3285       0.9190       0.1465       0.0009 
      1.3385       0.9731       0.1304       0.0008 
      1.3488       1.0271       0.1146       0.0007 
      1.3589       1.0812       0.0995       0.0006 
      1.3684       1.1357       0.0852       0.0005 
      1.3769       1.1911       0.0717       0.0003 
      1.3842       1.2475       0.0590       0.0001 
      1.3899       1.3053       0.0471      -0.0001 
      1.3939       1.3645       0.0357      -0.0004 
      1.3959       1.4253       0.0246      -0.0007 
      1.3959       1.4878       0.0135      -0.0009 
      1.3939       1.5519       0.0021      -0.0012 
      1.3900       1.6177      -0.0099      -0.0015 
      1.3843       1.6849      -0.0229      -0.0018 
      1.3771       1.7535      -0.0370      -0.0020 
      1.3685       1.8231      -0.0523      -0.0022 
      1.3590       1.8935      -0.0690      -0.0024 
      1.3490       1.9644      -0.0870      -0.0026 
      1.4007       0.0358       0.1703       0.0011 
      1.3898       0.1075       0.1802       0.0012 
      1.3795       0.1785       0.1884       0.0013 
      1.3702       0.2488       0.1945       0.0014 
      1.3623       0.3178       0.1980       0.0014 
      1.3561       0.3855       0.1988       0.0014 
      1.3518       0.4516       0.1969       0.0014 
      1.3497       0.5159       0.1922       0.0014 
      1.3497       0.5784       0.1851       0.0014 
      1.3518       0.6391       0.1758       0.0014 
      1.3561       0.6981       0.1646       0.0014 
      1.3623       0.7554       0.1521       0.0014 
      1.3701       0.8114       0.1386       0.0013 
